-2.20050850194513714086e+00 1.04867638164202131993e-06 1.04867638164202131993e-06 1.04867638164202131993e-06 1.04867638164202131993e-06 0
-1.39172377534233904228e+00 1.18606653785662603562e-05 1.18606653785662603562e-05 1.18606653785662603562e-05 1.18606653785662603562e-05 0
-8.80203400778054700915e-01 1.20021500873908383848e-04 1.20021500873908383848e-04 1.20021500873908383848e-04 1.20021500873908383848e-04 0
-5.56689510136935350459e-01 9.35019780909228707087e-04 9.35019780909228707087e-04 9.35019780909228707087e-04 9.35019780909228707087e-04 0
-3.52081360311221891468e-01 3.96283068195301367564e-03 3.96283068195301367564e-03 3.96283068195301367564e-03 3.96283068195301367564e-03 0
-2.22675804054774217899e-01 9.92308022951291293645e-03 9.92308022951291293645e-03 9.92308022951291293645e-03 9.92308022951291293645e-03 0
-1.40832544124488812098e-01 3.01683292673963279751e-02 3.01683292673963279751e-02 3.01683292673963279751e-02 3.01683292673963279751e-02 0
-8.90703216219096705064e-02 1.06497797992564952052e-01 1.06497797992564952052e-01 1.06497797992564952052e-01 1.06497797992564952052e-01 0
-5.63330176497955012471e-02 3.31186520979037390955e-01 3.31186520979037390955e-01 3.31186520979037390955e-01 3.31186520979037390955e-01 0
-3.56281286487638709781e-02 9.89648939031477992145e-01 9.89648939031477992145e-01 9.89648939031477992145e-01 9.89648939031477992145e-01 0
-2.25332070599182018866e-02 2.87150245478834786894e+00 2.87150245478834786894e+00 2.87150245478834786894e+00 2.87150245478834786894e+00 0
-1.42512514595055511668e-02 7.12485574273563138092e+00 7.12485574273563138092e+00 7.12485574273563138092e+00 7.12485574273563138092e+00 0
-9.01328282396728075465e-03 1.23530223088672066467e+01 1.23530223088672066467e+01 1.23530223088672066467e+01 1.23530223088672066467e+01 0
-5.70050058380221821158e-03 1.49820056896355424669e+01 1.49820056896355424669e+01 1.49820056896355424669e+01 1.49820056896355424669e+01 0
-3.60531312958691212839e-03 1.49894291461617292782e+01 1.49894291461617292782e+01 1.49894291461617292782e+01 1.49894291461617292782e+01 0
-2.28020023352088797852e-03 1.39622521475823759829e+01 1.39622521475823759829e+01 1.39622521475823759829e+01 1.39622521475823759829e+01 0
-1.44212525183476511156e-03 1.26958641857166920630e+01 1.26958641857166920630e+01 1.26958641857166920630e+01 1.26958641857166920630e+01 0
-9.12080093408355169725e-04 1.15277458783415251986e+01 1.15277458783415251986e+01 1.15277458783415251986e+01 1.15277458783415251986e+01 0
-5.76850100733905979573e-04 1.06708703902306556444e+01 1.06708703902306556444e+01 1.06708703902306556444e+01 1.06708703902306556444e+01 0
5.76850100733905979573e-04 1.06708703902832695576e+01 1.06708703902832695576e+01 1.06708703902832695576e+01 1.06708703902832695576e+01 0
9.12080093408355169725e-04 1.15277458783776953766e+01 1.15277458783776953766e+01 1.15277458783776953766e+01 1.15277458783776953766e+01 0
1.44212525183476511156e-03 1.26958641857384737506e+01 1.26958641857384737506e+01 1.26958641857384737506e+01 1.26958641857384737506e+01 0
2.28020023352088797852e-03 1.39622521475979546324e+01 1.39622521475979546324e+01 1.39622521475979546324e+01 1.39622521475979546324e+01 0
3.60531312958691212839e-03 1.49894291461726201220e+01 1.49894291461726201220e+01 1.49894291461726201220e+01 1.49894291461726201220e+01 0
5.70050058380221821158e-03 1.49820056896419195880e+01 1.49820056896419195880e+01 1.49820056896419195880e+01 1.49820056896419195880e+01 0
9.01328282396728075465e-03 1.23530223088705639611e+01 1.23530223088705639611e+01 1.23530223088705639611e+01 1.23530223088705639611e+01 0
1.42512514595055511668e-02 7.12485574273697164216e+00 7.12485574273697164216e+00 7.12485574273697164216e+00 7.12485574273697164216e+00 0
2.25332070599182018866e-02 2.87150245478873200611e+00 2.87150245478873200611e+00 2.87150245478873200611e+00 2.87150245478873200611e+00 0
3.56281286487638709781e-02 9.89648939031563479318e-01 9.89648939031563479318e-01 9.89648939031563479318e-01 9.89648939031563479318e-01 0
5.63330176497955012471e-02 3.31186520979055099012e-01 3.31186520979055099012e-01 3.31186520979055099012e-01 3.31186520979055099012e-01 0
8.90703216219096705064e-02 1.06497797992574444459e-01 1.06497797992574444459e-01 1.06497797992574444459e-01 1.06497797992574444459e-01 0
1.40832544124488812098e-01 3.01683292673981702514e-02 3.01683292673981702514e-02 3.01683292673981702514e-02 3.01683292673981702514e-02 0
2.22675804054774217899e-01 9.92308022951394336220e-03 9.92308022951394336220e-03 9.92308022951394336220e-03 9.92308022951394336220e-03 0
3.52081360311221891468e-01 3.96283068195335975298e-03 3.96283068195335975298e-03 3.96283068195335975298e-03 3.96283068195335975298e-03 0
5.56689510136935350459e-01 9.35019780909057186304e-04 9.35019780909057186304e-04 9.35019780909057186304e-04 9.35019780909057186304e-04 0
8.80203400778054700915e-01 1.20021500873894153695e-04 1.20021500873894153695e-04 1.20021500873894153695e-04 1.20021500873894153695e-04 0
1.39172377534233904228e+00 1.18606653785658554745e-05 1.18606653785658554745e-05 1.18606653785658554745e-05 1.18606653785658554745e-05 0
2.20050850194513714086e+00 1.04867638164276120321e-06 1.04867638164276120321e-06 1.04867638164276120321e-06 1.04867638164276120321e-06 0
