-3.174673408704273e+00  6.792292775470137e-06  6.792292775470137e-06  6.792292775470137e-06  6.792292775470137e-06  0
-2.007839759735224e+00  4.732505675805378e-04  4.732505675805378e-04  4.732505675805378e-04  4.732505675805378e-04  0
-1.269869363481709e+00  1.064163417717446e-02  1.064163417717446e-02  1.064163417717446e-02  1.064163417717446e-02  0
-8.031359038940895e-01  8.444233501598931e-02  8.444233501598931e-02  8.444233501598931e-02  8.444233501598931e-02  0
-5.079477453926835e-01  5.210437085981141e-01  5.210437085981141e-01  5.210437085981141e-01  5.210437085981141e-01  0
-3.212543615576358e-01  1.972646993580648e+00  1.972646993580648e+00  1.972646993580648e+00  1.972646993580648e+00  0
-2.031790981570734e-01  2.362373889685475e+00  2.362373889685475e+00  2.362373889685475e+00  2.362373889685475e+00  0
-1.285017446230544e-01  1.185554913930954e+00  1.185554913930954e+00  1.185554913930954e+00  1.185554913930954e+00  0
-8.127163926282940e-02  7.717362480292922e-01  7.717362480292922e-01  7.717362480292922e-01  7.717362480292922e-01  0
-5.140069784922175e-02  8.019247682374857e-01  8.019247682374857e-01  8.019247682374857e-01  8.019247682374857e-01  0
-3.250865570513176e-02  8.501508054716551e-01  8.501508054716551e-01  8.501508054716551e-01  8.501508054716551e-01  0
-2.056027913968870e-02  1.065074494504659e+00  1.065074494504659e+00  1.065074494504659e+00  1.065074494504659e+00  0
-1.300346228205270e-02  1.460752446863247e+00  1.460752446863247e+00  1.460752446863247e+00  1.460752446863247e+00  0
-8.224111655875480e-03  1.123089229977835e+00  1.123089229977835e+00  1.123089229977835e+00  1.123089229977835e+00  0
-5.201384912821082e-03  5.070143070775346e-01  5.070143070775346e-01  5.070143070775346e-01  5.070143070775346e-01  0
-3.289644662350192e-03  4.679765652228874e-01  4.679765652228874e-01  4.679765652228874e-01  4.679765652228874e-01  0
-2.080553965128433e-03  6.283110374105245e-01  6.283110374105245e-01  6.283110374105245e-01  6.283110374105245e-01  0
-1.315857864940077e-03  6.936489839354220e-01  6.936489839354220e-01  6.936489839354220e-01  6.936489839354220e-01  0
-8.322215860513730e-04  8.510315338880221e-01  8.510315338880221e-01  8.510315338880221e-01  8.510315338880221e-01  0
-5.263431459760307e-04  8.802579811576100e-01  8.802579811576100e-01  8.802579811576100e-01  8.802579811576100e-01  0
-3.328886344205492e-04  9.264409591494833e-01  9.264409591494833e-01  9.264409591494833e-01  9.264409591494833e-01  0
-2.105372583904123e-04  9.107223858802703e-01  9.107223858802703e-01  9.107223858802703e-01  9.107223858802703e-01  0
-1.331554537682197e-04  9.182041245772795e-01  9.182041245772795e-01  9.182041245772795e-01  9.182041245772795e-01  0
-8.421490335616491e-05  9.196108873127026e-01  9.196108873127026e-01  9.196108873127026e-01  9.196108873127026e-01  0
-5.326218150728787e-05  9.131680713808875e-01  9.131680713808875e-01  9.131680713808875e-01  9.131680713808875e-01  0
-3.368596134246597e-05  9.233015961620517e-01  9.233015961620517e-01  9.233015961620517e-01  9.233015961620517e-01  0
-2.130487260291515e-05  9.108990565749726e-01  9.108990565749726e-01  9.108990565749726e-01  9.108990565749726e-01  0
-1.347438453698639e-05  9.248018158155547e-01  9.248018158155547e-01  9.248018158155547e-01  9.248018158155547e-01  0
-8.521949041166062e-06  9.099604486501260e-01  9.099604486501260e-01  9.099604486501260e-01  9.099604486501260e-01  0
-5.389753814794554e-06  9.254176840905514e-01  9.254176840905514e-01  9.254176840905514e-01  9.254176840905514e-01  0
-3.408779616466424e-06  9.095923113966575e-01  9.095923113966575e-01  9.095923113966575e-01  9.095923113966575e-01  0
-2.155901525917819e-06  9.256794781394038e-01  9.256794781394038e-01  9.256794781394038e-01  9.256794781394038e-01  0
-1.363511846586567e-06  9.094578127644355e-01  9.094578127644355e-01  9.094578127644355e-01  9.094578127644355e-01  0
-8.623606103671273e-07  9.257996968943890e-01  9.257996968943890e-01  9.257996968943890e-01  9.257996968943890e-01  0
-5.454047386346270e-07  9.094195086892721e-01  9.094195086892721e-01  9.094195086892721e-01  9.094195086892721e-01  0
-3.449442441468510e-07  9.258632795904930e-01  9.258632795904930e-01  9.258632795904930e-01  9.258632795904930e-01  0
-2.181618954538508e-07  9.094193714495872e-01  9.094193714495872e-01  9.094193714495872e-01  9.094193714495872e-01  0
-1.379776976587404e-07  9.259042127122578e-01  9.259042127122578e-01  9.259042127122578e-01  9.259042127122578e-01  0
-8.726475818154030e-08  9.094345356592975e-01  9.094345356592975e-01  9.094345356592975e-01  9.094345356592975e-01  0
-5.519107906349615e-08  9.259360886201478e-01  9.259360886201478e-01  9.259360886201478e-01  9.259360886201478e-01  0
-3.490590327261613e-08  9.094558265434270e-01  9.094558265434270e-01  9.094558265434270e-01  9.094558265434270e-01  0
-2.207643162539846e-08  9.259643424731915e-01  9.259643424731915e-01  9.259643424731915e-01  9.259643424731915e-01  0
-1.396236130904645e-08  9.094795685411122e-01  9.094795685411122e-01  9.094795685411122e-01  9.094795685411122e-01  0
-8.830572650159383e-09  9.259911480956584e-01  9.259911480956584e-01  9.259911480956584e-01  9.259911480956584e-01  0
-5.584944523618580e-09  9.095042878872815e-01  9.095042878872815e-01  9.095042878872815e-01  9.095042878872815e-01  0
-3.532229060063754e-09  9.260173752452816e-01  9.260173752452816e-01  9.260173752452816e-01  9.260173752452816e-01  0
-2.233977809447432e-09  9.095293813670451e-01  9.095293813670451e-01  9.095293813670451e-01  9.095293813670451e-01  0
-1.412891624025501e-09  9.260433730371805e-01  9.260433730371805e-01  9.260433730371805e-01  9.260433730371805e-01  0
-8.935911237789728e-10  9.095545204834631e-01  9.095545204834631e-01  9.095545204834631e-01  9.095545204834631e-01  0
-5.651566496102005e-10  9.260692889297333e-01  9.260692889297333e-01  9.260692889297333e-01  9.260692889297333e-01  0
-3.574364495115891e-10  9.095785887974264e-01  9.095785887974264e-01  9.095785887974264e-01  9.095785887974264e-01  0
-2.260626598440802e-10  9.260952553587536e-01  9.260952553587536e-01  9.260952553587536e-01  9.260952553587536e-01  0
2.260626598440802e-10  9.260952542187657e-01  9.260952542187657e-01  9.260952542187657e-01  9.260952542187657e-01  0
3.574364495115891e-10  9.095785865635801e-01  9.095785865635801e-01  9.095785865635801e-01  9.095785865635801e-01  0
5.651566496102005e-10  9.260692860798316e-01  9.260692860798316e-01  9.260692860798316e-01  9.260692860798316e-01  0
8.935911237789728e-10  9.095545148989481e-01  9.095545148989481e-01  9.095545148989481e-01  9.095545148989481e-01  0
1.412891624025501e-09  9.260433659125787e-01  9.260433659125787e-01  9.260433659125787e-01  9.260433659125787e-01  0
2.233977809447432e-09  9.095293674060534e-01  9.095293674060534e-01  9.095293674060534e-01  9.095293674060534e-01  0
3.532229060063754e-09  9.260173574341592e-01  9.260173574341592e-01  9.260173574341592e-01  9.260173574341592e-01  0
5.584944523618580e-09  9.095042529855280e-01  9.095042529855280e-01  9.095042529855280e-01  9.095042529855280e-01  0
8.830572650159383e-09  9.259911035687706e-01  9.259911035687706e-01  9.259911035687706e-01  9.259911035687706e-01  0
1.396236130904645e-08  9.094794812885448e-01  9.094794812885448e-01  9.094794812885448e-01  9.094794812885448e-01  0
2.207643162539846e-08  9.259642311581999e-01  9.259642311581999e-01  9.259642311581999e-01  9.259642311581999e-01  0
3.490590327261613e-08  9.094556084163693e-01  9.094556084163693e-01  9.094556084163693e-01  9.094556084163693e-01  0
