-2.200508501945137e+00  9.410645528614889e-05  9.410645528614889e-05  9.410645528614889e-05  9.410645528614889e-05  0
-1.391723775342339e+00  1.368721707253906e-02  1.368721707253906e-02  1.368721707253906e-02  1.368721707253906e-02  0
-8.802034007780547e-01  8.625671457686790e-02  8.625671457686790e-02  8.625671457686790e-02  8.625671457686790e-02  0
-5.566895101369354e-01  4.152981104061533e-01  4.152981104061533e-01  4.152981104061533e-01  4.152981104061533e-01  0
-3.520813603112219e-01  9.912138403744484e-01  9.912138403744484e-01  9.912138403744484e-01  9.912138403744484e-01  0
-2.226758040547742e-01  1.201414609308771e+00  1.201414609308771e+00  1.201414609308771e+00  1.201414609308771e+00  0
-1.408325441244888e-01  8.811558224331204e-01  8.811558224331204e-01  8.811558224331204e-01  8.811558224331204e-01  0
-8.907032162190967e-02  5.896047678836078e-01  5.896047678836078e-01  5.896047678836078e-01  5.896047678836078e-01  0
-5.633301764979550e-02  5.325224082165514e-01  5.325224082165514e-01  5.325224082165514e-01  5.325224082165514e-01  0
-3.562812864876387e-02  6.090017221255575e-01  6.090017221255575e-01  6.090017221255575e-01  6.090017221255575e-01  0
-2.253320705991820e-02  8.003579795226377e-01  8.003579795226377e-01  8.003579795226377e-01  8.003579795226377e-01  0
-1.425125145950555e-02  9.956845464679707e-01  9.956845464679707e-01  9.956845464679707e-01  9.956845464679707e-01  0
-9.013282823967281e-03  9.243797778847630e-01  9.243797778847630e-01  9.243797778847630e-01  9.243797778847630e-01  0
-5.700500583802218e-03  6.871831229213442e-01  6.871831229213442e-01  6.871831229213442e-01  6.871831229213442e-01  0
-3.605313129586912e-03  5.837371601331300e-01  5.837371601331300e-01  5.837371601331300e-01  5.837371601331300e-01  0
-2.280200233520888e-03  6.002882275993717e-01  6.002882275993717e-01  6.002882275993717e-01  6.002882275993717e-01  0
-1.442125251834765e-03  6.390091194368177e-01  6.390091194368177e-01  6.390091194368177e-01  6.390091194368177e-01  0
-9.120800934083552e-04  6.751721828355570e-01  6.751721828355570e-01  6.751721828355570e-01  6.751721828355570e-01  0
-5.768501007339060e-04  7.069164501410243e-01  7.069164501410243e-01  7.069164501410243e-01  7.069164501410243e-01  0
-3.648320373633420e-04  7.190363237989905e-01  7.190363237989905e-01  7.190363237989905e-01  7.190363237989905e-01  0
3.648320373633420e-04  7.200571729273944e-01  7.200571729273944e-01  7.200571729273944e-01  7.200571729273944e-01  0
5.768501007339060e-04  7.086803612333310e-01  7.086803612333310e-01  7.086803612333310e-01  7.086803612333310e-01  0
9.120800934083552e-04  6.784380409740666e-01  6.784380409740666e-01  6.784380409740666e-01  6.784380409740666e-01  0
1.442125251834765e-03  6.450188619426580e-01  6.450188619426580e-01  6.450188619426580e-01  6.450188619426580e-01  0
2.280200233520888e-03  6.110168019499214e-01  6.110168019499214e-01  6.110168019499214e-01  6.110168019499214e-01  0
3.605313129586912e-03  5.992761756950892e-01  5.992761756950892e-01  5.992761756950892e-01  5.992761756950892e-01  0
5.700500583802218e-03  6.966348813227483e-01  6.966348813227483e-01  6.966348813227483e-01  6.966348813227483e-01  0
9.013282823967281e-03  9.108100948269315e-01  9.108100948269315e-01  9.108100948269315e-01  9.108100948269315e-01  0
1.425125145950555e-02  9.628136549493189e-01  9.628136549493189e-01  9.628136549493189e-01  9.628136549493189e-01  0
2.253320705991820e-02  7.677791223594596e-01  7.677791223594596e-01  7.677791223594596e-01  7.677791223594596e-01  0
3.562812864876387e-02  5.820744024989766e-01  5.820744024989766e-01  5.820744024989766e-01  5.820744024989766e-01  0
5.633301764979550e-02  5.062728765945665e-01  5.062728765945665e-01  5.062728765945665e-01  5.062728765945665e-01  0
8.907032162190967e-02  5.562797786907981e-01  5.562797786907981e-01  5.562797786907981e-01  5.562797786907981e-01  0
1.408325441244888e-01  8.253204917127593e-01  8.253204917127593e-01  8.253204917127593e-01  8.253204917127593e-01  0
2.226758040547742e-01  1.122703029567625e+00  1.122703029567625e+00  1.122703029567625e+00  1.122703029567625e+00  0
3.520813603112219e-01  9.266768387928008e-01  9.266768387928008e-01  9.266768387928008e-01  9.266768387928008e-01  0
5.566895101369354e-01  3.892913436572568e-01  3.892913436572568e-01  3.892913436572568e-01  3.892913436572568e-01  0
8.802034007780547e-01  8.138762101332989e-02  8.138762101332989e-02  8.138762101332989e-02  8.138762101332989e-02  0
1.391723775342339e+00  1.306802129791656e-02  1.306802129791656e-02  1.306802129791656e-02  1.306802129791656e-02  0
2.200508501945137e+00  9.018258023307801e-05  9.018258023307801e-05  9.018258023307801e-05  9.018258023307801e-05  0
