-1.525271120442328e+00  2.162464409775692e-03  2.162464409775692e-03  2.162464409775692e-03  2.162464409775692e-03  0
-9.646661579749536e-01  3.347354243041140e-02  3.347354243041140e-02  3.347354243041140e-02  3.347354243041140e-02  0
-6.101084481769313e-01  1.037547617622533e-01  1.037547617622533e-01  1.037547617622533e-01  1.037547617622533e-01  0
-3.858664631899814e-01  7.631586469447637e-01  7.631586469447637e-01  7.631586469447637e-01  7.631586469447637e-01  0
-2.440433792707725e-01  2.472124999100914e+00  2.472124999100914e+00  2.472124999100914e+00  2.472124999100914e+00  0
-1.543465852759926e-01  2.618815048545269e+00  2.618815048545269e+00  2.618815048545269e+00  2.618815048545269e+00  0
-9.761735170830896e-02  1.389185090474060e+00  1.389185090474060e+00  1.389185090474060e+00  1.389185090474060e+00  0
-6.173863411039700e-02  1.095920282303453e+00  1.095920282303453e+00  1.095920282303453e+00  1.095920282303453e+00  0
-3.904694068332359e-02  9.440664081016846e-01  9.440664081016846e-01  9.440664081016846e-01  9.440664081016846e-01  0
-2.469545364415880e-02  1.107462212443675e+00  1.107462212443675e+00  1.107462212443675e+00  1.107462212443675e+00  0
-1.561877627332943e-02  1.332870125665781e+00  1.332870125665781e+00  1.332870125665781e+00  1.332870125665781e+00  0
-9.878181457663520e-03  1.834846716241800e+00  1.834846716241800e+00  1.834846716241800e+00  1.834846716241800e+00  0
-6.247510509331773e-03  1.250341393507518e+00  1.250341393507518e+00  1.250341393507518e+00  1.250341393507518e+00  0
-3.951272583065408e-03  5.585462111964981e-01  5.585462111964981e-01  5.585462111964981e-01  5.585462111964981e-01  0
-2.499004203732710e-03  5.985383430663810e-01  5.985383430663810e-01  5.985383430663810e-01  5.985383430663810e-01  0
-1.580509033226163e-03  7.507134941193044e-01  7.507134941193044e-01  7.507134941193044e-01  7.507134941193044e-01  0
-9.996016814930839e-04  9.460462061888893e-01  9.460462061888893e-01  9.460462061888893e-01  9.460462061888893e-01  0
-6.322036132904654e-04  1.030296933995440e+00  1.030296933995440e+00  1.030296933995440e+00  1.030296933995440e+00  0
-3.998406725972335e-04  1.167947568645988e+00  1.167947568645988e+00  1.167947568645988e+00  1.167947568645988e+00  0
-2.528814453161862e-04  1.213888162049590e+00  1.213888162049590e+00  1.213888162049590e+00  1.213888162049590e+00  0
2.528814453161862e-04  1.289480939999468e+00  1.289480939999468e+00  1.289480939999468e+00  1.289480939999468e+00  0
3.998406725972335e-04  1.302608855259083e+00  1.302608855259083e+00  1.302608855259083e+00  1.302608855259083e+00  0
6.322036132904654e-04  1.200672054435119e+00  1.200672054435119e+00  1.200672054435119e+00  1.200672054435119e+00  0
9.996016814930839e-04  1.285239364939943e+00  1.285239364939943e+00  1.285239364939943e+00  1.285239364939943e+00  0
1.580509033226163e-03  1.244332280045442e+00  1.244332280045442e+00  1.244332280045442e+00  1.244332280045442e+00  0
2.499004203732710e-03  1.446366863051356e+00  1.446366863051356e+00  1.446366863051356e+00  1.446366863051356e+00  0
3.951272583065408e-03  1.284583215115046e+00  1.284583215115046e+00  1.284583215115046e+00  1.284583215115046e+00  0
6.247510509331773e-03  1.218655124039281e+00  1.218655124039281e+00  1.218655124039281e+00  1.218655124039281e+00  0
9.878181457663520e-03  7.946293401107500e-01  7.946293401107500e-01  7.946293401107500e-01  7.946293401107500e-01  0
1.561877627332943e-02  6.192383720543331e-01  6.192383720543331e-01  6.192383720543331e-01  6.192383720543331e-01  0
2.469545364415880e-02  3.875279959361095e-01  3.875279959361095e-01  3.875279959361095e-01  3.875279959361095e-01  0
3.904694068332359e-02  3.432558445208275e-01  3.432558445208275e-01  3.432558445208275e-01  3.432558445208275e-01  0
6.173863411039700e-02  2.360364368975567e-01  2.360364368975567e-01  2.360364368975567e-01  2.360364368975567e-01  0
9.761735170830896e-02  2.173893091536199e-01  2.173893091536199e-01  2.173893091536199e-01  2.173893091536199e-01  0
1.543465852759926e-01  1.947076301941692e-01  1.947076301941692e-01  1.947076301941692e-01  1.947076301941692e-01  0
2.440433792707725e-01  3.640835693920081e-01  3.640835693920081e-01  3.640835693920081e-01  3.640835693920081e-01  0
3.858664631899814e-01  3.215623257178669e-01  3.215623257178669e-01  3.215623257178669e-01  3.215623257178669e-01  0
6.101084481769313e-01  8.729033742686126e-02  8.729033742686126e-02  8.729033742686126e-02  8.729033742686126e-02  0
9.646661579749536e-01  2.035544398614727e-02  2.035544398614727e-02  2.035544398614727e-02  2.035544398614727e-02  0
1.525271120442328e+00  1.159346605253599e-03  1.159346605253599e-03  1.159346605253599e-03  1.159346605253599e-03  0
