-2.20050850194513714086e+00 1.74728788715110134309e-06 1.74728788715110134309e-06 1.74728788715110134309e-06 1.74728788715110134309e-06 0
-2.00783975973522421654e+00 1.97098259599255609385e-06 1.97098259599255609385e-06 1.97098259599255609385e-06 1.97098259599255609385e-06 0
-1.83204041120951499622e+00 1.81241498346732780838e-06 1.81241498346732780838e-06 1.81241498346732780838e-06 1.81241498346732780838e-06 0
-1.67163343191656688091e+00 2.53608562238997724552e-06 2.53608562238997724552e-06 2.53608562238997724552e-06 2.53608562238997724552e-06 0
-1.52527112044232815435e+00 1.95099694285055338632e-06 1.95099694285055338632e-06 1.95099694285055338632e-06 1.95099694285055338632e-06 0
-1.39172377534233904228e+00 4.23716338838819903763e-06 4.23716338838819903763e-06 4.23716338838819903763e-06 4.23716338838819903763e-06 0
-1.26986936348170909028e+00 8.73290532032956409725e-06 8.73290532032956409725e-06 8.73290532032956409725e-06 8.73290532032956409725e-06 0
-1.15868409297870789132e+00 1.58593638365929322101e-05 1.58593638365929322101e-05 1.58593638365929322101e-05 1.58593638365929322101e-05 0
-1.05723381154807194449e+00 2.75800238944991318076e-05 2.75800238944991318076e-05 2.75800238944991318076e-05 2.75800238944991318076e-05 0
-9.64666157974953475396e-01 5.25296205949765020529e-05 5.25296205949765020529e-05 5.25296205949765020529e-05 5.25296205949765020529e-05 0
-8.80203400778054700915e-01 9.26161943757718077608e-05 9.26161943757718077608e-05 9.26161943757718077608e-05 9.26161943757718077608e-05 0
-8.03135903894089508981e-01 1.65718348936562154565e-04 1.65718348936562154565e-04 1.65718348936562154565e-04 1.65718348936562154565e-04 0
-7.32816164483805709828e-01 3.07251915027027268888e-04 3.07251915027027268888e-04 3.07251915027027268888e-04 3.07251915027027268888e-04 0
-6.68653372766626730161e-01 5.70152514285641510462e-04 5.70152514285641510462e-04 5.70152514285641510462e-04 5.70152514285641510462e-04 0
-6.10108448176931106310e-01 1.01707076911796367134e-03 1.01707076911796367134e-03 1.01707076911796367134e-03 1.01707076911796367134e-03 0
-5.56689510136935350459e-01 1.76030139660219393447e-03 1.76030139660219393447e-03 1.76030139660219393447e-03 1.76030139660219393447e-03 0
