-2.20050850194513714086e+00 2.07495336415803802036e-04 2.07495336415803802036e-04 2.07495336415803802036e-04 2.07495336415803802036e-04 0
-1.39172377534233904228e+00 2.98870688107394930424e-03 2.98870688107394930424e-03 2.98870688107394930424e-03 2.98870688107394930424e-03 0
-8.80203400778054700915e-01 1.36552920334739764929e-02 1.36552920334739764929e-02 1.36552920334739764929e-02 1.36552920334739764929e-02 0
-5.56689510136935350459e-01 3.84890456973397132590e-02 3.84890456973397132590e-02 3.84890456973397132590e-02 3.84890456973397132590e-02 0
-3.52081360311221891468e-01 1.42200176718953547050e-01 1.42200176718953547050e-01 1.42200176718953547050e-01 1.42200176718953547050e-01 0
-2.22675804054774217899e-01 3.70118402547444658168e-01 3.70118402547444658168e-01 3.70118402547444658168e-01 3.70118402547444658168e-01 0
-1.40832544124488812098e-01 4.76749072218821567937e-01 4.76749072218821567937e-01 4.76749072218821567937e-01 4.76749072218821567937e-01 0
-8.90703216219096705064e-02 3.64262672581273094785e-01 3.64262672581273094785e-01 3.64262672581273094785e-01 3.64262672581273094785e-01 0
-5.63330176497955012471e-02 2.91063279190795498597e-01 2.91063279190795498597e-01 2.91063279190795498597e-01 2.91063279190795498597e-01 0
-3.56281286487638709781e-02 2.92193674996181651515e-01 2.92193674996181651515e-01 2.92193674996181651515e-01 2.92193674996181651515e-01 0
-2.25332070599182018866e-02 3.38482566608749257941e-01 3.38482566608749257941e-01 3.38482566608749257941e-01 3.38482566608749257941e-01 0
-1.42512514595055511668e-02 4.18561202857500369579e-01 4.18561202857500369579e-01 4.18561202857500369579e-01 4.18561202857500369579e-01 0
-9.01328282396728075465e-03 5.56254799239408681544e-01 5.56254799239408681544e-01 5.56254799239408681544e-01 5.56254799239408681544e-01 0
-5.70050058380221821158e-03 7.43854307540779080554e-01 7.43854307540779080554e-01 7.43854307540779080554e-01 7.43854307540779080554e-01 0
-3.60531312958691212839e-03 9.86173735147007013424e-01 9.86173735147007013424e-01 9.86173735147007013424e-01 9.86173735147007013424e-01 0
-2.28020023352088797852e-03 1.20765575271424263626e+00 1.20765575271424263626e+00 1.20765575271424263626e+00 1.20765575271424263626e+00 0
-1.44212525183476511156e-03 1.43256721813480392136e+00 1.43256721813480392136e+00 1.43256721813480392136e+00 1.43256721813480392136e+00 0
-9.12080093408355169725e-04 1.58874679206571189916e+00 1.58874679206571189916e+00 1.58874679206571189916e+00 1.58874679206571189916e+00 0
-5.76850100733905979573e-04 1.74232443614609122662e+00 1.74232443614609122662e+00 1.74232443614609122662e+00 1.74232443614609122662e+00 0
-3.64832037363341959470e-04 1.81953034038129857208e+00 1.81953034038129857208e+00 1.81953034038129857208e+00 1.81953034038129857208e+00 0
-2.30740040293562408092e-04 1.91135898305498663774e+00 1.91135898305498663774e+00 1.91135898305498663774e+00 1.91135898305498663774e+00 0
-1.45932814945336810893e-04 1.93530876528757689314e+00 1.93530876528757689314e+00 1.93530876528757689314e+00 1.93530876528757689314e+00 0
-9.22960161174249523949e-05 1.99105497196116010272e+00 1.99105497196116010272e+00 1.99105497196116010272e+00 1.99105497196116010272e+00 0
-5.83731259781347216467e-05 1.98723030453533633377e+00 1.98723030453533633377e+00 1.98723030453533633377e+00 1.98723030453533633377e+00 0
-3.69184064469699809580e-05 2.02554810396503714998e+00 2.02554810396503714998e+00 2.02554810396503714998e+00 2.02554810396503714998e+00 0
-2.33492503912538900139e-05 2.00911459844399242769e+00 2.00911459844399242769e+00 2.00911459844399242769e+00 2.00911459844399242769e+00 0
-1.47673625787879903503e-05 2.03987724762919686583e+00 2.03987724762919686583e+00 2.03987724762919686583e+00 2.03987724762919686583e+00 0
