2.14664948578489500619e+00 4.84446060487178353782e+00 1.38629436111989057245e+00 3.45816624375189274332e+00
1.91433806787116744808e+00 4.84251975821561941871e+00 1.38629436111989057245e+00 3.45622539709572862421e+00
1.70716750096756797461e+00 4.84008380348406141991e+00 1.38629436111989057245e+00 3.45378944236417062541e+00
1.52241703034241093739e+00 4.83702789328219395770e+00 1.38629436111989057245e+00 3.45073353216230316320e+00
1.35766034262190227189e+00 6.13649662687728625343e+00 2.68916604308468043527e+00 3.44733058379260581816e+00
1.21073370120777834558e+00 6.11102657417923378347e+00 2.66825339882291423521e+00 3.44277317535631954826e+00
1.07970753009504405462e+00 6.07941760574681211438e+00 2.64227486234525965614e+00 3.43714274340155245824e+00
9.62861072902338355206e-01 6.04031860316166824276e+00 2.61010184281874479950e+00 3.43021676034292344326e+00
8.58659794313957891454e-01 7.28937165555053567800e+00 3.86770875361331079034e+00 3.42166290193722488766e+00
7.65735227148466979230e-01 7.21090191894413479190e+00 3.79961250795106142419e+00 3.41128941099307336771e+00
6.82867000387027189845e-01 7.11630402773065640076e+00 3.71757285611664833880e+00 3.39873117161400806197e+00
6.08966812136964352753e-01 7.00337757659054016557e+00 3.61973543555462651256e+00 3.38364214103591365301e+00
5.43064137048760886550e-01 7.83932040002569330284e+00 4.78760243729818046887e+00 3.05171796272751283396e+00
4.84293480483111271617e-01 7.71096006546658152558e+00 4.63088025855997109659e+00 3.08007980690661042900e+00
4.31883012038017599643e-01 7.55572752278953441163e+00 4.45098425000934661000e+00 3.10474327278018780163e+00
3.85144429160935330980e-01 7.37133789268249195459e+00 4.24822168220851992260e+00 3.12311621047397203199e+00
3.43463917725583101070e-01 7.75045638464448050087e+00 5.30229434560371171159e+00 2.44816203904076878928e+00
3.06294090859386747283e-01 7.60435061302935011440e+00 5.03739872598713755991e+00 2.56695188704221255449e+00
2.73146800154810853734e-01 7.42812762973638029962e+00 4.75567035388809866703e+00 2.67245727584828163259e+00
2.43586724854785718897e-01 7.22010586453324876288e+00 4.46279768856694314394e+00 2.75730817596630561894e+00
2.17225654819504343518e-01 7.66780085793850929576e+00 5.44014832669043002511e+00 2.22765253124807927065e+00
1.93717392193244519749e-01 7.49853043085415471580e+00 5.11929668038451701761e+00 2.37923375046963769819e+00
1.72753204815207034306e-01 7.29501017858895117740e+00 4.80006179085674489215e+00 2.49494838773220628525e+00
1.54057771664374121290e-01 7.05611021095121593305e+00 4.48549394613528740194e+00 2.57061626481592853111e+00
1.37385567090233251530e-01 7.53346720082981846645e+00 5.44876677224990579873e+00 2.08470042857991266771e+00
1.22517636343754718342e-01 7.33298238728684736998e+00 5.12592501467344074939e+00 2.20705737261340662059e+00
1.09258720061924344269e-01 7.09696902854477862377e+00 4.80551238160055493864e+00 2.29145664694422368513e+00
9.74346899419143014365e-02 6.82774927010955323681e+00 4.48904800501934175827e+00 2.33870126509021147854e+00
8.68902619278017485094e-02 7.37600990263251610202e+00 5.44906417737269244128e+00 1.92694572525982366074e+00
7.74869568772978134508e-02 7.15857180607040355369e+00 5.12364149007978220141e+00 2.03493031599062135228e+00
6.91012819260828220491e-02 6.91126985976048757720e+00 4.80213117826084623374e+00 2.10913868149964134346e+00
6.16231086657496596182e-02 6.63873334146732929639e+00 4.48663620196360657388e+00 2.15209713950372272251e+00
5.49542268360933075511e-02 7.30560318204329739444e+00 5.44890459204760535528e+00 1.85669858999569203917e+00
4.90070545375018845613e-02 7.08109496433697138684e+00 5.12609448295644565263e+00 1.95500048138052573421e+00
4.37034880247697404831e-02 6.82927747275086360901e+00 4.80571629635356245558e+00 2.02356117639730115343e+00
3.89738759767657219624e-02 6.55561599610452638842e+00 4.48928939701874440971e+00 2.06632659908578197872e+00
3.47561047711206980160e-02 7.26525959509957353077e+00 5.44911948608672069838e+00 1.81614010901285283239e+00
3.09947827509191239925e-02 7.03774560470279464397e+00 5.12370968712881236229e+00 1.91403591757398228168e+00
2.76405127704331260441e-02 6.78553370231335861718e+00 4.80221355345401690329e+00 1.98332014885934171389e+00
2.46492434662998610717e-02 6.51383768923792239036e+00 4.48673441073981216221e+00 2.02710327849811022816e+00
2.19816907344373251021e-02 7.24211095765226708920e+00 5.44892667891983961681e+00 1.79318427873242747239e+00
1.96028218150007572940e-02 7.01464101447702770287e+00 5.12612164667964531617e+00 1.88851936779738238670e+00
1.74813952099078968871e-02 6.76057821613478537870e+00 4.80574898286330398633e+00 1.95482923327148139236e+00
1.55895503907062891319e-02 6.48531124581917595151e+00 4.48932809010079214573e+00 1.99598315571838380578e+00
1.39024419084482799003e-02 7.21352548916505487142e+00 5.44912834122526490432e+00 1.76439714793978996710e+00
1.23979131003676499440e-02 6.97959633401710277667e+00 5.12372060616837110558e+00 1.85587572784873167109e+00
1.10562051081732511115e-02 6.72072896132581298900e+00 4.80222674229219315123e+00 1.91850221903361983777e+00
9.85969738651994512257e-03 6.44212013678331985034e+00 4.48675013380224818604e+00 1.95537000298107166429e+00
8.79267629377492900000e-03 7.19502017050646891505e+00 5.44893021370145191895e+00 1.74608995680501699610e+00
7.84112872600030257064e-03 6.95241582348232789457e+00 5.12612599410522129517e+00 1.82628982937710659940e+00
6.99255808396315788750e-03 6.68249433437086182153e+00 4.80575421423295345846e+00 1.87674012013790836306e+00
6.23582015628251513234e-03 6.39110308771765467384e+00 4.48933428278762924890e+00 1.90176880493002542494e+00
5.56097676337931161317e-03 7.12478779457786259854e+00 5.44912975818968270403e+00 1.67565803638817989452e+00
4.95916524014705997758e-03 6.87207869451649777659e+00 5.12372235340304627016e+00 1.74835634111345150643e+00
4.42248204326930061808e-03 6.59298265198185440283e+00 4.80222885272841359949e+00 1.79075379925344080334e+00
3.94387895460797822250e-03 6.29348965251031433610e+00 4.48675264973661303003e+00 1.80673700277370130607e+00
3.51707051750997125306e-03 7.05040935137056656856e+00 5.44893077928646096808e+00 1.60147857208410560048e+00
3.13645149040012042110e-03 6.78369020816825241127e+00 5.12612668972237983667e+00 1.65756351844587257460e+00
2.79702323358526272132e-03 6.48996558347709662229e+00 4.80575505128901703245e+00 1.68421053218807958984e+00
2.49432806251300570599e-03 6.17649991577464962944e+00 4.48933527366139362158e+00 1.68716464211325600786e+00
2.22439070535172464527e-03 6.94484652698548998728e+00 5.44912998490575795074e+00 1.49571654207973203654e+00
1.98366609605882390430e-03 6.66396079419187969961e+00 5.12372263296370000774e+00 1.54023816122817969188e+00
1.76899281730772003039e-03 6.35971815824050956678e+00 4.80222919040231577270e+00 1.55748896783819379408e+00
