2.14664948578489500619e+00 1.38629436111989057245e+00 0.00000000000000000000e+00 1.38629436111989057245e+00
1.91433806787116744808e+00 1.38629436111989057245e+00 0.00000000000000000000e+00 1.38629436111989057245e+00
1.70716750096756797461e+00 1.38629436111989057245e+00 0.00000000000000000000e+00 1.38629436111989057245e+00
1.52241703034241093739e+00 1.38629436111989057245e+00 0.00000000000000000000e+00 1.38629436111989057245e+00
1.35766034262190227189e+00 2.68916604308468043527e+00 0.00000000000000000000e+00 2.68916604308468043527e+00
1.21073370120777834558e+00 2.66825339882291423521e+00 0.00000000000000000000e+00 2.66825339882291423521e+00
1.07970753009504405462e+00 2.64227486234525965614e+00 0.00000000000000000000e+00 2.64227486234525965614e+00
9.62861072902338355206e-01 2.61010184281874479950e+00 0.00000000000000000000e+00 2.61010184281874479950e+00
8.58659794313957891454e-01 3.86770875361331079034e+00 0.00000000000000000000e+00 3.86770875361331079034e+00
7.65735227148466979230e-01 3.79961250795106142419e+00 0.00000000000000000000e+00 3.79961250795106142419e+00
6.82867000387027189845e-01 3.71757285611664789471e+00 0.00000000000000000000e+00 3.71757285611664789471e+00
6.08966812136964352753e-01 3.61973543555462651256e+00 0.00000000000000000000e+00 3.61973543555462651256e+00
5.43064137048760886550e-01 4.78760243729817958069e+00 0.00000000000000000000e+00 4.78760243729817958069e+00
4.84293480483111271617e-01 4.63088025855996932023e+00 0.00000000000000000000e+00 4.63088025855996932023e+00
4.31883012038017599643e-01 4.45098425000934483364e+00 0.00000000000000000000e+00 4.45098425000934483364e+00
3.85144429160935330980e-01 4.24822168220851903442e+00 0.00000000000000000000e+00 4.24822168220851903442e+00
3.43463917725583101070e-01 5.30229434560371082341e+00 0.00000000000000000000e+00 5.30229434560371082341e+00
3.06294090859386747283e-01 5.03739872598713667173e+00 0.00000000000000000000e+00 5.03739872598713667173e+00
2.73146800154810853734e-01 4.75567035388809777885e+00 0.00000000000000000000e+00 4.75567035388809777885e+00
2.43586724854785718897e-01 4.46279768856693959123e+00 0.00000000000000000000e+00 4.46279768856693959123e+00
2.17225654819504343518e-01 5.44014832669042469604e+00 0.00000000000000000000e+00 5.44014832669042469604e+00
1.93717392193244519749e-01 5.11929668038451346490e+00 0.00000000000000000000e+00 5.11929668038451346490e+00
1.72753204815207034306e-01 4.80006179085673778673e+00 0.00000000000000000000e+00 4.80006179085673778673e+00
1.54057771664374121290e-01 4.48549394613528118470e+00 0.00000000000000000000e+00 4.48549394613528118470e+00
1.37385567090233251530e-01 5.44876677224989691695e+00 0.00000000000000000000e+00 5.44876677224989691695e+00
1.22517636343754718342e-01 5.12592501467343186761e+00 0.00000000000000000000e+00 5.12592501467343186761e+00
1.09258720061924344269e-01 4.80551238160054516868e+00 0.00000000000000000000e+00 4.80551238160054516868e+00
9.74346899419143014365e-02 4.48904800501933110013e+00 0.00000000000000000000e+00 4.48904800501933110013e+00
8.68902619278017485094e-02 5.44906417737269066492e+00 0.00000000000000000000e+00 5.44906417737269066492e+00
7.74869568772978134508e-02 5.12364149007977776051e+00 0.00000000000000000000e+00 5.12364149007977776051e+00
6.91012819260828220491e-02 4.80213117826084534556e+00 0.00000000000000000000e+00 4.80213117826084534556e+00
6.16231086657496596182e-02 4.48663620196361012660e+00 0.00000000000000000000e+00 4.48663620196361012660e+00
5.49542268360933075511e-02 5.44890459204761157253e+00 0.00000000000000000000e+00 5.44890459204761157253e+00
4.90070545375018845613e-02 5.12609448295645275806e+00 0.00000000000000000000e+00 5.12609448295645275806e+00
4.37034880247697404831e-02 4.80571629635357311372e+00 0.00000000000000000000e+00 4.80571629635357311372e+00
3.89738759767657219624e-02 4.48928939701875684420e+00 0.00000000000000000000e+00 4.48928939701875684420e+00
3.47561047711206980160e-02 5.44911948608673313288e+00 0.00000000000000000000e+00 5.44911948608673313288e+00
3.09947827509191239925e-02 5.12370968712882479679e+00 0.00000000000000000000e+00 5.12370968712882479679e+00
2.76405127704331260441e-02 4.80221355345402844961e+00 0.00000000000000000000e+00 4.80221355345402844961e+00
