-2.20050850194513714086e+00 1.88244607155796866505e-04 1.88244607155796866505e-04 1.88244607155796866505e-04 1.88244607155796866505e-04 0
-1.39172377534233904228e+00 2.79161879202116788509e-03 2.79161879202116788509e-03 2.79161879202116788509e-03 2.79161879202116788509e-03 0
-8.80203400778054700915e-01 1.24004986867523817745e-02 1.24004986867523817745e-02 1.24004986867523817745e-02 1.24004986867523817745e-02 0
-5.56689510136935350459e-01 2.96106916892335050862e-02 2.96106916892335050862e-02 2.96106916892335050862e-02 2.96106916892335050862e-02 0
-3.52081360311221891468e-01 9.19698561394971247918e-02 9.19698561394971247918e-02 9.19698561394971247918e-02 9.19698561394971247918e-02 0
-2.22675804054774217899e-01 2.65628347243925255761e-01 2.65628347243925255761e-01 2.65628347243925255761e-01 2.65628347243925255761e-01 0
-1.40832544124488812098e-01 4.92989573929402957742e-01 4.92989573929402957742e-01 4.92989573929402957742e-01 4.92989573929402957742e-01 0
-8.90703216219096705064e-02 5.46965137814833135543e-01 5.46965137814833135543e-01 5.46965137814833135543e-01 5.46965137814833135543e-01 0
-5.63330176497955012471e-02 4.57768831683506571828e-01 4.57768831683506571828e-01 4.57768831683506571828e-01 4.57768831683506571828e-01 0
-3.56281286487638709781e-02 4.11492035563252644970e-01 4.11492035563252644970e-01 4.11492035563252644970e-01 4.11492035563252644970e-01 0
-2.25332070599182018866e-02 4.47464270087644166995e-01 4.47464270087644166995e-01 4.47464270087644166995e-01 4.47464270087644166995e-01 0
-1.42512514595055511668e-02 5.50833637906037898446e-01 5.50833637906037898446e-01 5.50833637906037898446e-01 5.50833637906037898446e-01 0
-9.01328282396728075465e-03 7.42526078096935493456e-01 7.42526078096935493456e-01 7.42526078096935493456e-01 7.42526078096935493456e-01 0
-5.70050058380221821158e-03 9.77170421029547098257e-01 9.77170421029547098257e-01 9.77170421029547098257e-01 9.77170421029547098257e-01 0
-3.60531312958691212839e-03 1.25009108744014829639e+00 1.25009108744014829639e+00 1.25009108744014829639e+00 1.25009108744014829639e+00 0
