-2.200508501945137e+00  1.641383625548654e-07  1.641383625548654e-07  1.641383625548654e-07  1.641383625548654e-07  0
-1.391723775342339e+00  1.213537078554200e-05  1.213537078554200e-05  1.213537078554200e-05  1.213537078554200e-05  0
-8.802034007780547e-01  1.229770204198920e-04  1.229770204198920e-04  1.229770204198920e-04  1.229770204198920e-04  0
-5.566895101369354e-01  1.347054974706897e-03  1.347054974706897e-03  1.347054974706897e-03  1.347054974706897e-03  0
-3.520813603112219e-01  7.267495294985598e-03  7.267495294985598e-03  7.267495294985598e-03  7.267495294985598e-03  0
-2.226758040547742e-01  2.278062344381992e-02  2.278062344381992e-02  2.278062344381992e-02  2.278062344381992e-02  0
-1.408325441244888e-01  5.542454095404585e-02  5.542454095404585e-02  5.542454095404585e-02  5.542454095404585e-02  0
-8.907032162190967e-02  1.202506073072436e-01  1.202506073072436e-01  1.202506073072436e-01  1.202506073072436e-01  0
-5.633301764979550e-02  3.097149528274331e-01  3.097149528274331e-01  3.097149528274331e-01  3.097149528274331e-01  0
-3.562812864876387e-02  7.958009411899153e-01  7.958009411899153e-01  7.958009411899153e-01  7.958009411899153e-01  0
-2.253320705991820e-02  2.386950034107527e+00  2.386950034107527e+00  2.386950034107527e+00  2.386950034107527e+00  0
-1.425125145950555e-02  5.870445840367486e+00  5.870445840367486e+00  5.870445840367486e+00  5.870445840367486e+00  0
-9.013282823967281e-03  1.199034175815879e+01  1.199034175815879e+01  1.199034175815879e+01  1.199034175815879e+01  0
-5.700500583802218e-03  1.666812242889674e+01  1.666812242889674e+01  1.666812242889674e+01  1.666812242889674e+01  0
-3.605313129586912e-03  1.716971224334576e+01  1.716971224334576e+01  1.716971224334576e+01  1.716971224334576e+01  0
-2.280200233520888e-03  1.488553351502968e+01  1.488553351502968e+01  1.488553351502968e+01  1.488553351502968e+01  0
-1.442125251834765e-03  1.207418227946573e+01  1.207418227946573e+01  1.207418227946573e+01  1.207418227946573e+01  0
-9.120800934083552e-04  1.021817832161340e+01  1.021817832161340e+01  1.021817832161340e+01  1.021817832161340e+01  0
-5.768501007339060e-04  8.859458661701590e+00  8.859458661701590e+00  8.859458661701590e+00  8.859458661701590e+00  0
-3.648320373633420e-04  8.554255741949103e+00  8.554255741949103e+00  8.554255741949103e+00  8.554255741949103e+00  0
-2.307400402935624e-04  8.689201614923807e+00  8.689201614923807e+00  8.689201614923807e+00  8.689201614923807e+00  0
-1.459328149453368e-04  8.647482057046243e+00  8.647482057046243e+00  8.647482057046243e+00  8.647482057046243e+00  0
-9.229601611742495e-05  8.737668235482440e+00  8.737668235482440e+00  8.737668235482440e+00  8.737668235482440e+00  0
-5.837312597813472e-05  8.681398442666632e+00  8.681398442666632e+00  8.681398442666632e+00  8.681398442666632e+00  0
-3.691840644696998e-05  8.738886590983491e+00  8.738886590983491e+00  8.738886590983491e+00  8.738886590983491e+00  0
-2.334925039125389e-05  8.692231393209751e+00  8.692231393209751e+00  8.692231393209751e+00  8.692231393209751e+00  0
-1.476736257878799e-05  8.736484783971516e+00  8.736484783971516e+00  8.736484783971516e+00  8.736484783971516e+00  0
-9.339700156501556e-06  8.696266893800095e+00  8.696266893800095e+00  8.696266893800095e+00  8.696266893800095e+00  0
-5.906945031515196e-06  8.735185950499606e+00  8.735185950499606e+00  8.735185950499606e+00  8.735185950499606e+00  0
-3.735880062600622e-06  8.697957905757413e+00  8.697957905757413e+00  8.697957905757413e+00  8.697957905757413e+00  0
-2.362778012606079e-06  8.734731241154897e+00  8.734731241154897e+00  8.734731241154897e+00  8.734731241154897e+00  0
-1.494352025040249e-06  8.698769151740748e+00  8.698769151740748e+00  8.698769151740748e+00  8.698769151740748e+00  0
-9.451112050424314e-07  8.734685082627331e+00  8.734685082627331e+00  8.734685082627331e+00  8.734685082627331e+00  0
-5.977408100160996e-07  8.699237599902794e+00  8.699237599902794e+00  8.699237599902794e+00  8.699237599902794e+00  0
-3.780444820169726e-07  8.734810887170873e+00  8.734810887170873e+00  8.734810887170873e+00  8.734810887170873e+00  0
-2.390963240064398e-07  8.699570388964394e+00  8.699570388964394e+00  8.699570388964394e+00  8.699570388964394e+00  0
-1.512177928067891e-07  8.735007144051673e+00  8.735007144051673e+00  8.735007144051673e+00  8.735007144051673e+00  0
-9.563852960257593e-08  8.699849204468979e+00  8.699849204468979e+00  8.699849204468979e+00  8.699849204468979e+00  0
-6.048711712271561e-08  8.735231874416597e+00  8.735231874416597e+00  8.735231874416597e+00  8.735231874416597e+00  0
-3.825541184103037e-08  8.700106614135226e+00  8.700106614135226e+00  8.700106614135226e+00  8.700106614135226e+00  0
-2.419484684908624e-08  8.735468098914440e+00  8.735468098914440e+00  8.735468098914440e+00  8.735468098914440e+00  0
-1.530216473641215e-08  8.700355824599093e+00  8.700355824599093e+00  8.700355824599093e+00  8.700355824599093e+00  0
-9.677938739634499e-09  8.735709075907460e+00  8.735709075907460e+00  8.735709075907460e+00  8.735709075907460e+00  0
-6.120865894564859e-09  8.700602657179939e+00  8.700602657179939e+00  8.700602657179939e+00  8.700602657179939e+00  0
-3.871175495853799e-09  8.735952317893258e+00  8.735952317893258e+00  8.735952317893258e+00  8.735952317893258e+00  0
-2.448346357825944e-09  8.700850782532331e+00  8.700850782532331e+00  8.700850782532331e+00  8.700850782532331e+00  0
