2.14664948578489500619e+00 4.84446708636446476959e+00 1.38629436111989057245e+00 3.45817272524457397509e+00
1.91433806787116744808e+00 4.84252789900091951125e+00 1.38629436111989057245e+00 3.45623353788102871675e+00
1.70716750096756797461e+00 4.84009402537779997999e+00 1.38629436111989057245e+00 3.45379966425790918549e+00
1.52241703034241093739e+00 4.83704072362462866863e+00 1.38629436111989057245e+00 3.45074636250473787413e+00
1.35766034262190227189e+00 6.13651272509859246895e+00 2.68916604308468043527e+00 3.44734668201391203368e+00
1.21073370120777834558e+00 6.11104676046013928215e+00 2.66825339882291423521e+00 3.44279336163722504693e+00
1.07970753009504405462e+00 6.07944290075285476149e+00 2.64227486234525965614e+00 3.43716803840759510535e+00
9.62861072902338355206e-01 6.04035027271289237660e+00 2.61010184281874479950e+00 3.43024842989414757710e+00
8.58659794313957891454e-01 7.28941126383670745525e+00 3.86770875361331079034e+00 3.42170251022339666491e+00
7.65735227148466979230e-01 7.21095139189841116689e+00 3.79961250795106142419e+00 3.41133888394734974270e+00
6.82867000387027189845e-01 7.11636572385046761724e+00 3.71757285611664833880e+00 3.39879286773381927844e+00
6.08966812136964352753e-01 7.00345436660315812105e+00 3.61973543555462651256e+00 3.38371893104853160850e+00
5.43064137048760886550e-01 7.83937932002853177238e+00 4.78760243729818046887e+00 3.05177688273035130351e+00
4.84293480483111271617e-01 7.71103868452272855905e+00 4.63088025855997109659e+00 3.08015842596275746246e+00
4.31883012038017599643e-01 7.55583201637309098686e+00 4.45098425000934661000e+00 3.10484776636374437686e+00
3.85144429160935330980e-01 7.37147572454437227663e+00 4.24822168220851992260e+00 3.12325404233585235403e+00
3.43463917725583101070e-01 7.75058042040116124127e+00 5.30229434560371171159e+00 2.44828607479744952968e+00
3.06294090859386747283e-01 7.60451631104567216113e+00 5.03739872598713755991e+00 2.56711758505853460122e+00
2.73146800154810853734e-01 7.42834694144753449052e+00 4.75567035388809866703e+00 2.67267658755943582349e+00
2.43586724854785718897e-01 7.22039215992929506172e+00 4.46279768856694314394e+00 2.75759447136235191778e+00
2.17225654819504343518e-01 7.66807967640670007370e+00 5.44014832669043002511e+00 2.22793134971627004859e+00
1.93717392193244519749e-01 7.49888952002574527000e+00 5.11929668038451701761e+00 2.37959283964122825239e+00
